33,0,73037,34582.68813,38454.31187,30
24,1,97182,0,87463.8,40
44,4,89582,21661.46572,32087.73428,30
47,2,75487,19949.17074,40440.42926,40
34,0,45477,20755.79823,24721.20177,20
38,4,36265,0,21759,20
45,4,76697,0,46018.2,40
44,3,68052,0,47636.4,40
49,0,39105,0,39105,30
30,2,67162,2043.937379,51685.66262,40
25,3,49617,0,34731.9,30
34,2,60952,0,48761.6,40
37,0,69214,9676.83906,59537.16094,40
44,3,85992,0,60194.4,40
37,4,24993,7925.238597,7070.561403,10
47,1,76969,6720.403346,62551.69665,40
32,4,40271,14921.30595,9241.294052,10
32,2,49813,0,39850.4,30
28,1,16862,3200.37338,11975.42662,10
47,1,89938,4352.49506,76591.70494,40
46,0,78361,36622.53909,41738.46091,40
22,0,91884,0,91884,40
34,2,50734,0,40587.2,40
32,1,56411,0,50769.9,40
41,0,39611,0,39611,30
41,3,42550,0,29785,30
22,3,47101,0,32970.7,30
44,0,35667,0,35667,30
44,2,94209,14343.53694,61023.66306,40
22,3,14686,972.8191465,9307.380853,10
23,2,54239,24805.81183,18585.38817,20
36,0,66679,26895.20538,39783.79462,30
23,2,93950,0,75160,40
44,0,50513,9782.590344,40730.40966,40
20,1,50534,21625.18638,23855.41362,20
20,2,11823,4499.017426,4959.382574,10
47,1,96300,0,86670,40
43,0,63522,2266.502518,61255.49748,40
23,1,58625,0,52762.5,40
44,0,42280,0,42280,40
20,0,29435,0,29435,30
41,0,15228,3984.575715,11243.42428,10
40,3,37206,10149.34347,15894.85653,20
47,4,39377,19368.73459,4257.465405,10
29,0,50848,359.8703834,50488.12962,40
43,0,21525,0,21525,20
38,2,71425,0,57140,40
40,1,99432,0,89488.8,40
40,3,96758,29748.40846,37982.19154,30
50,4,77509,0,46505.4,40
31,3,89561,0,62692.7,40
47,4,67065,20548.28368,19690.71632,20
47,0,40782,19002.20981,21779.79019,20
26,2,42848,20643.20003,13635.19997,10
46,4,91869,30821.67373,24299.72627,20
35,1,53393,0,48053.7,40
50,3,68107,22947.39429,24727.50571,20
24,0,11966,5603.177908,6362.822092,10
42,1,27310,2803.63266,21775.36734,20
50,2,21031,0,16824.8,20
27,2,85751,0,68600.8,40
47,4,14652,0,8791.2,10
26,2,15276,888.4034156,11332.39658,10
21,4,37423,2873.211687,19580.58831,20
44,4,20413,0,12247.8,10
40,1,23021,8414.520401,12304.3796,10
29,0,12328,994.9431861,11333.05681,10
46,3,31648,0,22153.6,20
36,0,72880,0,72880,40
42,0,90230,43449.63384,46780.36616,40
32,3,18498,9197.087754,3751.512246,10
43,2,87581,0,70064.8,40
45,2,41968,4361.129723,29213.27028,30
30,0,74788,17822.44774,56965.55226,40
46,0,33756,7968.770366,25787.22963,30
27,4,18003,8514.367997,2287.432003,10
36,1,61636,601.9312671,54870.46873,40
25,0,71881,0,71881,40
49,1,52859,0,47573.1,40
20,1,90161,0,81144.9,40
27,4,81975,13575.76944,35609.23056,30
40,1,79732,0,71758.8,40
44,4,16016,5476.77029,4132.82971,10
49,3,83083,20812.383,37345.717,30
23,2,78592,11645.44271,51228.15729,40
21,0,24687,0,24687,20
46,2,63536,0,50828.8,40
46,0,70996,0,70996,40
41,1,15110,5984.456636,7614.543364,10
24,4,53467,0,32080.2,30
26,1,64928,0,58435.2,40
48,4,45143,0,27085.8,30
33,0,70420,2208.173841,68211.82616,40
47,0,24805,10333.96815,14471.03185,10
21,0,56839,0,56839,40
41,2,18405,0,14724,10
28,2,15662,0,12529.6,10
48,0,85578,2466.814833,83111.18517,40
21,4,29620,0,17772,20
22,2,53292,0,42633.6,40
27,4,75948,11718.33394,33850.46606,30
31,0,28421,12981.96159,15439.03841,20
23,1,59314,0,53382.6,40
21,1,74028,0,66625.2,40
38,2,98320,0,78656,40
29,0,88862,37467.41369,51394.58631,40
30,4,10449,174.4830669,6094.916933,10
32,2,27772,7705.321603,14512.2784,10
24,2,70570,0,56456,40
30,1,59990,20419.35065,33571.64935,30
37,3,35128,11032.58231,13557.01769,10
43,0,58312,11185.94335,47126.05665,40
49,0,45178,0,45178,40
36,1,31855,0,28669.5,30
29,3,45591,0,31913.7,30
23,2,97968,0,78374.4,40
23,4,38866,0,23319.6,20
43,0,40906,7393.411859,33512.58814,30
31,1,30688,0,27619.2,30
40,0,19914,8179.69064,11734.30936,10
33,1,61036,26168.8078,28763.5922,30
45,2,32050,12264.35982,13375.64018,10
47,0,21529,2548.637901,18980.3621,20
21,1,93631,0,84267.9,40
50,4,43718,7557.121463,18673.67854,20
35,1,42221,13056.81971,24942.08029,20
41,0,27913,0,27913,30
48,1,10763,1804.92148,7881.77852,10
27,2,91547,0,73237.6,40
28,1,69654,0,62688.6,40
23,3,65121,18969.2168,26615.4832,30
34,3,37352,3327.295119,22819.10488,20
47,0,82769,40322.277,42446.723,40
32,0,57557,23052.5724,34504.4276,30
46,3,90137,0,63095.9,40
36,1,11051,0,9945.9,10
49,0,81310,2898.764077,78411.23592,40
32,3,94303,0,66012.1,40
22,0,77432,31840.03433,45591.96567,40
20,3,98761,22976.2825,46156.4175,40
31,0,85531,16457.16082,69073.83918,40
43,0,34836,12924.48452,21911.51548,20
30,3,57064,0,39944.8,30
39,4,50903,0,30541.8,30
45,3,51451,14686.01904,21329.68096,20
31,2,59601,0,47680.8,40
40,4,62053,0,37231.8,30
36,3,23480,10768.68561,5667.314391,10
24,4,66960,0,40176,40
38,2,11174,3520.887522,5418.312478,10
21,3,31607,0,22124.9,20
29,2,45138,13135.67256,22974.72744,20
41,3,88088,0,61661.6,40
38,1,71304,10156.2328,54017.3672,40
45,0,72692,17428.92998,55263.07002,40
34,0,42753,0,42753,40
48,3,42411,2263.338622,27424.36138,30
25,1,79715,0,71743.5,40
20,0,53285,0,53285,40
34,2,71944,0,57555.2,40
25,3,50201,0,35140.7,30
43,0,60517,0,60517,40
41,4,54596,9114.402472,23643.19753,20
28,3,91203,24981.97802,38860.12198,30
31,2,33882,0,27105.6,30
45,0,76576,3225.378156,73350.62184,40
44,3,36488,16950.33617,8591.263827,10
34,3,69870,13249.31469,35659.68531,30
33,1,12804,0,11523.6,10
23,2,83662,12974.14614,53955.45386,40
43,1,22566,0,20309.4,20
33,3,58022,4529.275717,36086.12428,30
37,2,15679,0,12543.2,10
40,3,34186,0,23930.2,20
27,4,46381,22254.86112,5573.738885,10
29,3,33606,0,23524.2,20
44,3,10341,285.3582974,6953.341703,10
50,3,97253,0,68077.1,40
25,4,23683,7164.116854,7045.683146,10
48,1,43957,0,39561.3,30
34,0,10196,0,10196,10
22,0,48634,20106.53237,28527.46763,30
49,1,53959,0,48563.1,40
28,2,94382,0,75505.6,40
45,3,35147,0,24602.9,20
41,2,96269,0,77015.2,40
27,3,15546,5113.834807,5768.365193,10
44,1,87368,0,78631.2,40
30,2,71057,0,56845.6,40
32,4,49127,0,29476.2,30
42,0,92595,7327.111063,85267.88894,40
26,1,92150,0,82935,40
32,2,55867,5006.255767,39687.34423,30
27,3,59891,0,41923.7,40
32,4,78827,25919.63337,21376.56663,20
21,4,55865,6978.829211,26540.17079,30
42,1,32397,7116.522717,22040.77728,20
40,4,54791,11574.54996,21300.05004,20
25,3,62613,0,43829.1,40
39,1,74339,0,66905.1,40
44,1,47524,0,42771.6,40
26,1,77168,0,69451.2,40
38,3,50225,25018.48362,10139.01638,10
32,2,52645,3086.704473,39029.29553,30
47,2,34966,11812.15117,16160.64883,20
34,2,44826,22072.73074,13788.06926,10
44,0,39285,0,39285,30
33,0,93054,33880.92749,59173.07251,40
42,4,84216,12612.78757,37916.81243,30
27,4,65123,18369.30526,20704.49474,20
44,2,72444,26438.68934,31516.51066,30
42,0,80667,17648.30199,63018.69801,40
46,0,91289,15388.75149,75900.24851,40
35,2,35838,0,28670.4,30
22,4,72055,0,43233,40
31,0,35159,0,35159,30
22,2,27919,6747.158266,15588.04173,20
32,2,44377,7146.790061,28354.80994,30
32,2,70273,0,56218.4,40
33,0,70364,0,70364,40
30,4,34597,13711.93001,7046.269987,10
20,2,82620,0,66096,40
37,4,15379,2117.677481,7109.722519,10
22,2,62152,8927.58772,40794.01228,40
35,0,79370,37367.82076,42002.17924,40
22,4,69789,25321.19702,16552.20298,20
49,0,54390,0,54390,40
23,0,49036,21982.28847,27053.71153,30
45,4,48786,0,29271.6,30
21,1,31172,0,28054.8,30
34,2,44021,0,35216.8,30
32,4,99240,19526.63636,40017.36364,40
43,2,59500,0,47600,40
50,0,16174,5583.60829,10590.39171,10
33,0,26976,9355.277436,17620.72256,20
29,1,72591,0,65331.9,40
46,1,19082,5734.527356,11439.27264,10
33,0,45260,0,45260,40
42,1,98137,15650.98704,72672.31296,40
23,3,75535,34968.2899,17906.2101,20
22,4,82416,24188.88232,25260.71768,30
46,1,71647,0,64482.3,40
32,0,85758,0,85758,40
22,4,12796,2978.437379,4699.162621,10
42,4,15682,0,9409.2,10
45,1,70284,31454.26864,31801.33136,30
29,3,36039,17669.86549,7557.434507,10
39,0,29786,12547.99409,17238.00591,20
49,0,83378,35503.24323,47874.75677,40
50,2,23596,0,18876.8,20
50,0,85558,29195.61278,56362.38722,40
45,2,35714,0,28571.2,30
27,3,15083,1033.197468,9524.902532,10
21,4,20761,9024.685524,3431.914476,10
29,2,44951,12539.1241,23421.6759,20
26,4,28552,208.510845,16922.68916,20
31,3,97772,0,68440.4,40
49,4,34868,0,20920.8,20
50,2,38977,0,31181.6,30
31,2,19475,6610.054147,8969.945853,10
45,2,46310,0,37048,30
43,3,70210,0,49147,40
49,2,72629,17351.11897,40752.08103,40
28,0,46241,13193.8286,33047.1714,30
20,1,59542,0,53587.8,40
47,1,50172,0,45154.8,40
50,2,30297,0,24237.6,20
40,3,52054,20914.68642,15523.11358,20
28,3,81799,0,57259.3,40
30,4,84713,28634.44936,22193.35064,20
44,3,35197,17420.11801,7217.78199,10
44,1,68920,0,62028,40
23,4,70069,0,42041.4,40
50,1,35254,882.3611128,30846.23889,30
25,3,59201,12985.12997,28455.57003,30
26,2,32221,0,25776.8,30
34,2,95132,10099.8737,66005.7263,40
26,0,53965,0,53965,40
42,0,59040,0,59040,40
49,4,76317,0,45790.2,40
34,0,40954,18881.23937,22072.76063,20
49,1,33884,0,30495.6,30
24,0,73433,22162.65536,51270.34464,40
21,1,19323,3958.74096,13431.95904,10
48,1,10375,450.9448049,8886.555195,10
47,0,66081,26300.08686,39780.91314,30
24,1,37115,8268.678276,25134.82172,30
40,3,28926,4211.581042,16036.61896,20
48,0,66708,29703.07343,37004.92657,30
38,2,40184,0,32147.2,30
48,0,21973,4715.417377,17257.58262,20
31,1,30064,8981.085763,18076.51424,20
35,1,10233,4219.491477,4990.208523,10
50,4,14956,0,8973.6,10
48,4,52527,0,31516.2,30
39,2,99629,22165.23553,57537.96447,40
36,4,25804,0,15482.4,20
21,2,66349,0,53079.2,40
20,1,52854,0,47568.6,40
42,1,72946,524.1978956,65127.2021,40
24,4,72744,0,43646.4,40
42,3,61478,21731.21377,21303.38623,20
49,2,94726,18710.97482,57069.82518,40
37,1,61744,0,55569.6,40
28,4,81076,0,48645.6,40
45,1,88289,0,79460.1,40
31,2,12196,0,9756.8,10
23,4,63535,0,38121,30
26,2,58746,0,46996.8,40
26,2,12362,0,9889.6,10
21,2,36167,7178.382095,21755.2179,20
41,1,97929,0,88136.1,40
36,1,82939,10260.13256,64384.96744,40
23,2,24234,0,19387.2,20
25,1,33585,0,30226.5,30
26,4,96222,20241.4628,37491.7372,30
48,2,74858,0,59886.4,40
30,3,32914,1684.411084,21355.38892,20
44,4,49799,303.6493738,29575.75063,30
43,3,96836,35803.56919,31981.63081,30
29,2,41417,8515.178885,24618.42111,20
24,3,13850,1968.643419,7726.356581,10
27,4,69381,0,41628.6,40
20,3,40628,0,28439.6,30
38,4,49162,1600.453028,27896.74697,30
41,0,92502,20611.81277,71890.18723,40
36,0,50217,0,50217,40
28,3,16941,6351.635981,5507.064019,10
36,0,75440,0,75440,40
44,4,27889,5320.768627,11412.63137,10
29,0,18056,0,18056,20
32,3,63342,13547.42635,30791.97365,30
34,3,89359,4744.533301,57806.7667,40
34,0,64023,24871.2502,39151.7498,30
40,4,93848,0,56308.8,40
35,0,49470,249.144078,49220.85592,40
47,1,70389,0,63350.1,40
34,0,20927,0,20927,20
24,1,54188,19032.32951,29736.87049,30
21,4,98124,14037.03681,44837.36319,40
39,0,65585,2645.077225,62939.92278,40
44,1,81169,32749.54041,40302.55959,40
45,3,96004,16195.87983,51006.92017,40
41,0,54805,26593.22663,28211.77337,30
31,4,17382,0,10429.2,10
45,0,62217,0,62217,40
27,4,70164,0,42098.4,40
27,2,90266,31269.59296,40943.20704,40
49,2,32647,0,26117.6,30
50,4,59761,0,35856.6,30
36,0,35168,1797.573195,33370.4268,30
28,3,19333,0,13533.1,10
23,0,50259,0,50259,40
38,3,82208,0,57545.6,40
27,1,41257,0,37131.3,30
37,0,73257,31608.01432,41648.98568,40
40,2,68880,0,55104,40
28,1,11952,4749.65033,6007.14967,10
42,3,37360,0,26152,30
20,0,62106,0,62106,40
33,2,28746,229.5804073,22767.21959,20
39,1,64759,0,58283.1,40
24,2,88119,12031.18113,58464.01887,40
45,1,58430,16179.87049,36407.12951,30
30,0,21366,5346.332165,16019.66784,20
50,3,14591,3390.084082,6823.615918,10
48,1,25921,0,23328.9,20
50,2,73248,0,58598.4,40
24,0,68785,0,68785,40
30,2,97592,0,78073.6,40
22,0,23328,9085.537866,14242.46213,10
25,3,10737,0,7515.9,10
40,3,29743,3455.776095,17364.32391,20
43,3,65525,8188.238512,37679.26149,30
25,0,84598,0,84598,40
43,4,78524,38128.47132,8985.928682,10
26,4,23495,6469.721883,7627.278117,10
35,0,76019,20156.07888,55862.92112,40
35,1,81086,0,72977.4,40
41,0,26334,0,26334,30
35,2,23310,0,18648,20
46,4,84138,25985.66283,24497.13717,20
43,3,94244,0,65970.8,40
22,4,16981,5873.056637,4315.543363,10
45,0,80746,25829.18418,54916.81582,40
40,0,47491,10794.37963,36696.62037,30
43,3,51646,0,36152.2,30
48,1,40127,6781.441336,29332.85866,30
42,4,98688,47532.94801,11679.85199,10
36,0,64913,32264.59614,32648.40386,30
34,3,16018,0,11212.6,10
40,3,71072,33819.21722,15931.18278,20
30,4,75821,0,45492.6,40
